idx,token_len,time_spent,token_per_sec
93,809,9.416004419326782,85.91754676107524
94,193,2.1604013442993164,89.33525268778045
95,821,9.48157787322998,86.58896345912933
96,475,5.372484445571899,88.41347142317066
97,111,1.2556958198547363,88.39720435864866
98,444,5.164023399353027,85.97947097908704
99,553,6.262465238571167,88.30388336433649
100,466,5.342962980270386,87.21752363263008
101,84,1.002251386642456,83.81130833991675
102,151,1.7610089778900146,85.74629765994915
103,253,2.834491729736328,89.2576250428978
104,373,4.188612937927246,89.05095923821042
105,139,1.5649898052215576,88.81846995822544
106,48,0.6305315494537354,76.12624624665503
107,20,0.26091861724853516,76.65225352987832
108,491,5.6961987018585205,86.19783573206453
109,952,11.000794887542725,86.53920100610571
110,126,1.4373013973236084,87.6642854690213
111,379,4.2701661586761475,88.75532846185521
112,174,1.977417230606079,87.99356924116057
113,131,1.4698975086212158,89.12186001517875
114,315,3.6506810188293457,86.28527071395852
115,18,0.25589752197265625,70.34065770251334
116,762,8.706666469573975,87.5191444007715
117,30,0.35396671295166016,84.75373220785589
118,379,4.370280981063843,86.72211275251719
119,76,0.9206113815307617,82.55383490222525
120,254,2.885162115097046,88.03664746286064
121,262,2.9345245361328125,89.2819251548225
122,268,3.0126352310180664,88.95866225046906
123,282,3.237875461578369,87.09414656193518
124,967,11.118916511535645,86.96890555808722
125,380,4.416338920593262,86.04412089571996
126,458,5.228935480117798,87.58952978889732
127,826,9.698356628417969,85.16906849761207
128,94,1.0673749446868896,88.06652289142363
129,354,3.98228120803833,88.89377256569489
130,84,0.9500174522399902,88.41942829780794
131,395,4.495438098907471,87.86685330980247
132,338,3.8832263946533203,87.04102353274598
133,22,0.26541924476623535,82.88773490926108
134,158,1.7812738418579102,88.70056713750554
135,974,11.233220338821411,86.70710362850339
136,129,1.4500303268432617,88.96365656078034
137,367,4.126727819442749,88.93244625218769
138,365,4.142496109008789,88.11112681704769
139,481,5.5849769115448,86.12390124759814
140,579,6.573929786682129,88.07517250533672
141,76,0.8702449798583984,87.33173044257757
142,119,1.4145517349243164,84.12559050473112
143,124,1.5682899951934814,79.06700953269934
144,21,0.2788991928100586,75.29602286910107
145,33,0.41550111770629883,79.42216902368571
146,208,2.337315797805786,88.99096998157682
147,452,5.110696077346802,88.44196429591916
148,404,4.620086431503296,87.44425152854672
149,348,3.9772238731384277,87.49821762620397
150,490,5.536318302154541,88.50647185681306
151,254,2.8820464611053467,88.13182002020321
152,97,1.1405930519104004,85.0434778973385
153,38,0.46149492263793945,82.34110092217085
154,22,0.30014491081237793,73.29792779245992
155,276,3.1592462062835693,87.36261183159799
156,47,0.5432052612304688,86.5234624081799
157,372,4.1967010498046875,88.64105295689639
158,421,4.827089309692383,87.21611989955686
159,454,5.242724180221558,86.59620159167213
160,456,5.163087844848633,88.31924106326504
161,312,3.5934653282165527,86.8242689167246
162,312,3.6108055114746094,86.40731244275268
163,49,0.5643553733825684,86.82472482951555
164,302,3.483464241027832,86.69530648343667
165,158,1.9302291870117188,81.85556464650058
166,199,2.23030161857605,89.2255999558718
167,968,11.181199789047241,86.57389352332501
168,182,2.0417261123657227,89.14026171175274
169,298,3.448181629180908,86.42236171033365
170,29,0.36832141876220703,78.73557855380321
171,411,4.699417352676392,87.45765041828624
172,286,3.210507392883301,89.08249226710186
173,421,4.833262920379639,87.1047172345699
174,362,4.150503635406494,87.21833102660233
175,297,3.3508059978485107,88.63539106432843
176,104,1.174370527267456,88.55808076347833
177,473,5.423139572143555,87.21885057681479
178,398,4.570158004760742,87.08670457025832
179,510,5.774625778198242,88.31741130749542
180,262,3.014021396636963,86.92705376688397
181,295,3.4048819541931152,86.64030176926023
182,128,1.4388127326965332,88.962237469299
183,214,2.496864080429077,85.70750874161514
184,485,5.506598711013794,88.07614744650768
185,208,2.4241974353790283,85.80159229789746
186,339,3.849329948425293,88.06727522505057
187,200,2.244858980178833,89.09245603662255
188,90,1.016655683517456,88.52554651405211
189,939,10.848536491394043,86.555453884945
190,96,1.0813863277435303,88.77493411657788
191,223,2.493954658508301,89.41622063545537
192,506,5.876997709274292,86.09838305730466
193,341,3.8690061569213867,88.13632911645136
194,100,1.1265180110931396,88.76910889597137
195,626,7.16723370552063,87.34192656754273
196,267,3.096707582473755,86.22060459021816
197,269,3.0177559852600098,89.13908258782659
198,862,10.022398710250854,86.00735461844589
199,152,1.710310935974121,88.87272881373889
200,203,2.281890869140625,88.96130956361253
201,17,0.20799493789672852,81.73275836376683
202,249,2.798081159591675,88.98955598426483
203,414,4.737257719039917,87.39233213680929
204,128,1.5126330852508545,84.62065338123458
205,979,11.218713998794556,87.26490399034978
206,223,2.616083860397339,85.24191574123701
207,111,1.2814593315124512,86.61999430679668
208,145,1.6346330642700195,88.70492293923644
209,803,9.213175058364868,87.15779249965912
210,16,0.21860170364379883,73.19247624012687
211,173,2.034698486328125,85.02488263614957
212,179,2.00856876373291,89.11818366991321
213,73,0.8314993381500244,87.7932147996838
214,50,0.5786111354827881,86.41382257235757
215,216,2.426090717315674,89.03212005154995
216,156,1.7551913261413574,88.87919947904088
217,217,2.453646659851074,88.43979190270655
218,33,0.4105372428894043,80.38247582056754
219,135,1.5897424221038818,84.91941721058156
220,517,5.912435531616211,87.44281391913528
221,477,5.371351480484009,88.80446601439269
222,301,3.506300449371338,85.84546713729789
223,56,0.6785733699798584,82.52607968046581
224,603,6.829102039337158,88.2985781331989
225,277,3.1145529747009277,88.93732174409352
226,967,11.12332820892334,86.93441224041692
227,738,8.507309198379517,86.7489335100898
228,272,3.046477794647217,89.28343429186152
229,131,1.4768567085266113,88.70190265831029
230,57,0.6478743553161621,87.98002194759515
231,45,0.5157785415649414,87.24674714745586
232,356,4.081417560577393,87.22459653200423
233,110,1.298887014389038,84.68788954037012
234,94,1.0859417915344238,86.56080899803942
235,265,2.9701426029205322,89.22130531356518
236,125,1.402336597442627,89.13694488752303
237,99,1.1131353378295898,88.9379724419062
238,308,3.449258327484131,89.2945586434674
239,113,1.318235158920288,85.72066921091198
240,121,1.4265155792236328,84.82206697374667
241,181,2.0962560176849365,86.34441522075763
242,223,2.4933981895446777,89.43617627344243
243,329,3.8091118335723877,86.37184056931358
244,972,11.219322443008423,86.6362478605581
245,282,3.1522104740142822,89.46103133807502
246,441,5.226937294006348,84.37063144141565
247,122,1.4132816791534424,86.32390966327262
248,18,0.21856284141540527,82.35617675645427
249,976,11.164274215698242,87.42171511943273
250,336,3.8367326259613037,87.57451528585844
251,359,4.0285444259643555,89.11407248886485
252,348,3.9117934703826904,88.96175184983761
253,92,1.0921123027801514,84.24042084847765
254,95,1.1219491958618164,84.67406576910686
255,862,9.909781455993652,86.98476387475161
256,50,0.5727188587188721,87.30286987902956
257,79,0.8917417526245117,88.5906707491185
258,153,1.7940635681152344,85.28125910317391
259,136,1.599184274673462,85.04335751286067
260,568,6.456109285354614,87.9786842035778
261,82,0.926948070526123,88.46234498709073
262,263,3.083310604095459,85.2979260833034
263,192,2.238253355026245,85.78117377500755
264,414,4.7494189739227295,87.16855730629747
265,519,5.8689281940460205,88.43181971906237
266,504,5.81814169883728,86.62559732787555
267,162,1.8218214511871338,88.92199611242786
268,334,3.7734649181365967,88.51281441485749
269,637,7.4941253662109375,84.99991244769768
270,940,10.757102012634277,87.38412993536407
271,360,4.172926664352417,86.2703874178597
272,467,5.258560657501221,88.8075711998938
273,699,8.071687698364258,86.5989897183031
274,638,7.225996017456055,88.29232654692368
275,252,2.875166893005371,87.64708602240059
276,35,0.44362711906433105,78.89508665254658
277,967,11.126256227493286,86.9115343227955
278,31,0.36322474479675293,85.34660824759186
279,184,2.1172070503234863,86.90694656995724
280,275,3.1714932918548584,86.70994219229937
281,402,4.533661365509033,88.67005441966087
282,137,1.5449166297912598,88.67792433466825
283,65,0.7418780326843262,87.61548008749023
284,105,1.1872293949127197,88.44120643400947
285,305,3.50634503364563,86.98516462964407
286,977,11.206161260604858,87.18418174425467
287,960,11.068159818649292,86.73528533464508
288,485,5.617814302444458,86.33250831893176
289,287,3.2818603515625,87.45039985121815
290,100,1.1237444877624512,88.98820068885539
291,971,11.191861629486084,86.7594714932682
292,850,9.664770126342773,87.94828939419864
293,654,7.609816312789917,85.94162764491618
294,735,8.521188259124756,86.25557582452646
295,976,11.16566514968872,87.41082478433532
296,405,4.700899600982666,86.15372255883527
297,136,1.5463650226593018,87.9481868815936
298,162,1.890793800354004,85.67830081189686
299,183,2.137183427810669,85.62671674254241
300,937,10.814764261245728,86.640815959133
301,124,1.3961052894592285,88.81851600750723
302,521,6.011681079864502,86.6646106269734
303,128,1.4906001091003418,85.87145487145776
304,491,5.677811145782471,86.47698688687791
305,152,1.70805025100708,88.99035605678439
306,71,0.8078551292419434,87.88704487972164
307,140,1.568225622177124,89.2728686613613
308,231,2.626206636428833,87.95956753582738
309,74,0.8933441638946533,82.83481662586466
310,133,1.5577621459960938,85.378888132472
311,834,9.495115041732788,87.83463879420266
312,499,5.887530326843262,84.75540206135136
313,76,0.8745930194854736,86.8975607016748
314,91,1.0335094928741455,88.04950571564942
315,387,4.347519397735596,89.01627907665434
316,68,0.7769405841827393,87.52278022846359
317,905,10.458566665649414,86.53193395730054
318,16,0.19940733909606934,80.23776894335674
319,289,3.2471022605895996,89.00243257122558
320,218,2.475517511367798,88.06239463018318
321,830,9.61211895942688,86.34932666808032
322,463,5.309197425842285,87.20715446488538
323,981,11.221154928207397,87.42415609412825
324,973,11.200997591018677,86.86726267847634
325,548,6.354024887084961,86.24454731265716
326,468,5.302470922470093,88.26073859580691
327,600,6.849704265594482,87.59502260758207
328,319,3.7678756713867188,84.66309077618692
329,114,1.2930285930633545,88.16510370425686
330,254,2.8434178829193115,89.32911392511201
331,469,5.346471071243286,87.72141357363357
332,976,11.219085693359375,86.99461138599722
333,370,4.286536455154419,86.31677436338776
334,185,2.1445136070251465,86.2666477815595
335,391,4.41688084602356,88.52400905313316
336,194,2.1666150093078613,89.54059635263697
337,981,11.29503083229065,86.8523525580365
338,627,7.177364826202393,87.35796705094498
339,335,3.8849375247955322,86.23047291285111
340,286,3.209944009780884,89.09812729709353
341,329,3.692044496536255,89.11051865941923
342,579,6.712664842605591,86.25486503140459
343,977,11.259960412979126,86.76762299038211
344,320,3.638746738433838,87.94236670006113
345,143,1.604325771331787,89.13401664132869
346,237,2.6616592407226562,89.04220208731644
347,133,1.4959192276000977,88.90854368746355
348,33,0.38453078269958496,85.81887714768803
349,21,0.2508363723754883,83.71991590025131
350,81,0.9497745037078857,85.28340114814505
351,23,0.3015275001525879,76.27828303674079
352,377,4.363595962524414,86.39663324417853
353,192,2.1631014347076416,88.7614408271844
354,297,3.3299577236175537,89.19032151475761
355,97,1.088991641998291,89.07322724902257
356,17,0.20857763290405273,81.50442481922367
357,337,4.030383110046387,83.61487997505066
358,392,4.47863507270813,87.5266668607957
359,163,1.846374273300171,88.28112607345703
360,28,0.33159303665161133,84.44085642672357
361,456,5.181989669799805,87.99708780925003
362,272,3.2148756980895996,84.60669262007009
363,399,4.734776973724365,84.27007274349978
364,65,0.7466685771942139,87.05334868149009
365,59,0.677257776260376,87.11601707370737
366,204,2.2966907024383545,88.82345358189369
367,425,4.88577675819397,86.98719180880084
368,398,4.556280851364136,87.35194624379665
369,353,4.1117706298828125,85.85109233344095
370,145,1.6236777305603027,89.30343581787196
371,323,3.897260904312134,82.87872121741088
372,92,1.083892822265625,84.87924092688009
373,483,5.464466571807861,88.38923134636443
374,598,6.890735149383545,86.78319323497696
375,935,10.732980728149414,87.1146630821551
376,244,2.8339996337890625,86.09739997523273
377,972,11.164435386657715,87.0621725449375
378,243,2.815953016281128,86.2940534146115
379,36,0.4582538604736328,78.55907632243806
380,425,4.841362476348877,87.78520552349028
381,163,1.8246381282806396,89.33278192185715
382,347,3.900980234146118,88.95200159248039
383,219,2.5500659942626953,85.88013035455572
384,106,1.2655165195465088,83.76026575930004
385,923,10.5930757522583,87.13238926883241
386,380,4.407683849334717,86.21307992798896
387,118,1.3370401859283447,88.25463979459171
388,233,2.6264665126800537,88.71234370403076
389,326,3.650395154953003,89.3054001448775
390,154,1.7370221614837646,88.65747565848739
391,391,4.552096128463745,85.89449540731817
392,641,7.38170862197876,86.83626418028024
393,172,1.9757373332977295,87.05610665002342
394,966,11.138127565383911,86.72911980306483
395,351,4.019710540771484,87.31972027334939
396,203,2.3617849349975586,85.95194125929584
397,964,11.021648168563843,87.46423268613667
398,249,2.896550416946411,85.96432450932434
399,671,7.711568117141724,87.0121342128149
400,103,1.1622121334075928,88.62409627234331
401,302,3.5211589336395264,85.76721633176835
402,100,1.1751599311828613,85.09480058543576
403,766,8.699193477630615,88.05413995788425
404,122,1.3874633312225342,87.9302517440243
405,137,1.606776237487793,85.26389475002478
406,563,6.4727959632873535,86.97941402652648
407,894,10.326601505279541,86.5725281974846
408,237,2.6842453479766846,88.29297224214044
409,535,6.057260990142822,88.32374911211897
410,311,3.742964506149292,83.08921965171193
411,974,11.125483512878418,87.54675685533454
412,986,11.338796138763428,86.95808513826319
413,141,1.5978116989135742,88.24569259060526
414,292,3.40755558013916,85.6919258197617
415,19,0.265857458114624,71.4668685044306
416,982,11.225728273391724,87.47762070169013
417,304,3.509587287902832,86.61987152958274
418,60,0.6835265159606934,87.7800620736275
419,137,1.5445959568023682,88.6963347253726
420,819,9.555660963058472,85.70835687517564
421,373,4.447296142578125,83.87118555675261
422,97,1.0995550155639648,88.21750492425195
423,169,1.9102230072021484,88.47134568205713
424,291,3.2672104835510254,89.06680529615635
425,960,11.053482055664062,86.85045989721162
426,173,1.935027837753296,89.40439854388102
427,38,0.43826770782470703,86.70499633342546
428,974,11.24510145187378,86.61549245851417
429,775,8.9320387840271,86.76630484250802
430,585,6.702599763870239,87.27956622941889
431,207,2.3347628116607666,88.65996964066619
432,288,3.3248908519744873,86.61938476235126
433,36,0.4484260082244873,80.28080294124683
434,282,3.263392210006714,86.41314983080744
435,351,3.958683490753174,88.6658407573825
436,34,0.3993551731109619,85.13724696525468
437,175,1.9900147914886475,87.939044849556
438,939,10.865131378173828,86.42325318645376
439,96,1.089240550994873,88.13480173164419
440,663,7.642032861709595,86.75702028474144
441,533,6.065610408782959,87.87244219117996
442,315,3.645341634750366,86.41165398522963
443,126,1.43098783493042,88.05106299602232
444,29,0.3598775863647461,80.58295681300831
445,983,11.285681009292603,87.1015226454301
446,226,2.5594606399536133,88.29985367702156
447,197,2.319348096847534,84.9376599690935
448,178,2.040363073348999,87.2393753469746
449,94,1.0585930347442627,88.7971079676608
450,140,1.579972267150879,88.60915024316104
451,292,3.2738559246063232,89.19146313230402
452,979,11.293058395385742,86.6904221800546
453,285,3.2018556594848633,89.01088315950281
454,153,1.7348499298095703,88.1920662825253
455,366,4.256407022476196,85.98801713917781
456,303,3.4046456813812256,88.99604492091417
457,317,3.55954909324646,89.05622361030075
458,112,1.2608258724212646,88.83066444767465
459,166,1.8754587173461914,88.51167901733025
460,462,5.361178159713745,86.17508805651555
461,883,10.145826578140259,87.03085876733513
462,221,2.578503131866455,85.70864129221695
463,303,3.4156382083892822,88.70962950812235
464,286,3.199331760406494,89.39366762128539
465,292,3.29490065574646,88.62179182572271
466,151,1.7618741989135742,85.70418937578587
467,777,8.967098951339722,86.65009767556016
468,358,4.081377267837524,87.71548830370259
469,52,0.6414618492126465,81.06483661316209
470,504,5.7614006996154785,87.47872718410949
471,204,2.2889420986175537,89.12414172608793
472,400,4.550793886184692,87.89675164465713
473,978,11.234349012374878,87.05444337920353
474,13,0.1644001007080078,79.07537735082896
475,408,4.705377101898193,86.70930961843823
476,978,11.188178777694702,87.41369077421147
477,146,1.7078068256378174,85.48976254704517
478,86,1.043750286102295,82.39518699549501
479,15,0.2170085906982422,69.12168754119973
480,619,7.077335834503174,87.4622901151975
481,384,4.456385612487793,86.16848571720226
482,42,0.50887131690979,82.53560105343004
483,36,0.44362902641296387,81.14888309063988
484,101,1.2067134380340576,83.69841324096487
485,78,0.886972188949585,87.93962310404919
486,928,10.765565872192383,86.20076371433831
487,27,0.3449227809906006,78.27839008620242
488,23,0.2928738594055176,78.53210268299792
489,265,3.0565922260284424,86.69785840040741
490,84,0.9558701515197754,87.87804480184376
491,36,0.4207499027252197,85.56151710749323
492,370,4.163675785064697,88.86378745607608
493,195,2.184739828109741,89.25547906943041
494,276,3.209728717803955,85.98857544223699
495,972,11.1550931930542,87.13508557734174
496,209,2.442429542541504,85.57053391293415
497,980,11.220823526382446,87.33761810760325
498,138,1.6124606132507324,85.5834858017344
499,356,4.13106632232666,86.17629740679085
